20170808,60.0605000,60.0605000,60.0605000,60.0605000
20170809,59.9886000,59.9886000,59.9886000,59.9886000
20170810,59.9611000,59.9611000,59.9611000,59.9611000
20170811,59.9298000,59.9298000,59.9298000,59.9298000
20170812,60.1873000,60.1873000,60.1873000,60.1873000
20170815,59.7990000,59.7990000,59.7990000,59.7990000
20170816,59.9266000,59.9266000,59.9266000,59.9266000
20170817,59.6521000,59.6521000,59.6521000,59.6521000
20170818,59.2490000,59.2490000,59.2490000,59.2490000
20170819,59.3612000,59.3612000,59.3612000,59.3612000
20170822,59.1409000,59.1409000,59.1409000,59.1409000
20170823,59.0396000,59.0396000,59.0396000,59.0396000
20170824,59.1312000,59.1312000,59.1312000,59.1312000
20170825,59.1397000,59.1397000,59.1397000,59.1397000
20170826,59.1476000,59.1476000,59.1476000,59.1476000
20170829,58.5469000,58.5469000,58.5469000,58.5469000
20170830,58.5320000,58.5320000,58.5320000,58.5320000
20170831,58.7306000,58.7306000,58.7306000,58.7306000
20170901,58.5454000,58.5454000,58.5454000,58.5454000
20170902,58.0557000,58.0557000,58.0557000,58.0557000
20170905,57.7817000,57.7817000,57.7817000,57.7817000
20170906,57.8503000,57.8503000,57.8503000,57.8503000
20170907,57.3387000,57.3387000,57.3387000,57.3387000
20170908,57.1411000,57.1411000,57.1411000,57.1411000
20170909,56.9966000,56.9966000,56.9966000,56.9966000
20170912,57.1694000,57.1694000,57.1694000,57.1694000
20170913,57.2656000,57.2656000,57.2656000,57.2656000
20170914,57.6679000,57.6679000,57.6679000,57.6679000
20170915,57.7706000,57.7706000,57.7706000,57.7706000
20170916,57.5336000,57.5336000,57.5336000,57.5336000
20170919,57.6242000,57.6242000,57.6242000,57.6242000
20170920,58.0993000,58.0993000,58.0993000,58.0993000
20170921,58.1290000,58.1290000,58.1290000,58.1290000
20170922,58.2242000,58.2242000,58.2242000,58.2242000
20170923,57.6527000,57.6527000,57.6527000,57.6527000
20170926,57.5660000,57.5660000,57.5660000,57.5660000
20170927,57.5186000,57.5186000,57.5186000,57.5186000
20170928,58.0102000,58.0102000,58.0102000,58.0102000
20170929,58.4255000,58.4255000,58.4255000,58.4255000
20170930,58.0169000,58.0169000,58.0169000,58.0169000
20171003,57.8134000,57.8134000,57.8134000,57.8134000
20171004,57.9375000,57.9375000,57.9375000,57.9375000
20171005,57.7832000,57.7832000,57.7832000,57.7832000
20171006,57.5811000,57.5811000,57.5811000,57.5811000
20171007,57.7612000,57.7612000,57.7612000,57.7612000
20171010,58.3151000,58.3151000,58.3151000,58.3151000
20171011,58.0713000,58.0713000,58.0713000,58.0713000
20171012,57.9210000,57.9210000,57.9210000,57.9210000
20171013,57.6869000,57.6869000,57.6869000,57.6869000
20171014,57.6196000,57.6196000,57.6196000,57.6196000
20171017,57.0861000,57.0861000,57.0861000,57.0861000
20171018,57.3392000,57.3392000,57.3392000,57.3392000
20171019,57.2721000,57.2721000,57.2721000,57.2721000
20171020,57.5706000,57.5706000,57.5706000,57.5706000
20171021,57.5118000,57.5118000,57.5118000,57.5118000
20171024,57.4706000,57.4706000,57.4706000,57.4706000
20171025,57.5852000,57.5852000,57.5852000,57.5852000
20171026,57.6140000,57.6140000,57.6140000,57.6140000
20171027,57.7643000,57.7643000,57.7643000,57.7643000
20171028,58.0833000,58.0833000,58.0833000,58.0833000
20171031,57.8716000,57.8716000,57.8716000,57.8716000
20171101,58.1179000,58.1179000,58.1179000,58.1179000
20171102,58.1557000,58.1557000,58.1557000,58.1557000
20171103,58.0869000,58.0869000,58.0869000,58.0869000
20171104,58.4296000,58.4296000,58.4296000,58.4296000
20171108,58.4557000,58.4557000,58.4557000,58.4557000
20171109,59.2480000,59.2480000,59.2480000,59.2480000
20171110,59.2527000,59.2527000,59.2527000,59.2527000
20171111,59.2808000,59.2808000,59.2808000,59.2808000
20171114,59.1823000,59.1823000,59.1823000,59.1823000
20171115,59.6207000,59.6207000,59.6207000,59.6207000
20171116,60.2490000,60.2490000,60.2490000,60.2490000
20171117,59.9898000,59.9898000,59.9898000,59.9898000
